ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price (AUD)
4899915,Imported,Used car,SUV,"33,000 Km",White,Brown,5-door,5-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),"11	L/100Km",BMW,X6,2020,BMW X6 xDrive40i M Sport 2020,121457.7603
4899930,Domestic assembly,Used car,Crossover,"128,000 Km",Silver,Cream,5-door,8-seat,"Petrol	2.0 L",,Manual,RFD - Rear-wheel drive,"8	L/100Km",Toyota,Innova,2016,Toyota Innova 2.0E 2016 car,15708.537
4899940,Domestic assembly,Used car,SUV,0 Km,White,Brown,4-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLC,2016,Mercedes Benz GLC 250 4Matic 2016,40485.92011
4899945,Domestic assembly,Used car,Sedan,"47,000 Km",White,Cream,4-door,5-seat,"Petrol	3.0 L", Pump,Automatic,RFD - Rear-wheel drive,"10	L/100Km",Mercedes Benz,S class,2018,Mercedes Benz S class S450L Luxury 2018,80971.8402
4899960,Imported,Used car,Sedan,"22,289 Km",White,gray,4-door,5-seat,"Petrol	2.4 L", Carburetor,Manual,RFD - Rear-wheel drive,"6	L/100Km",Toyota,Cressida,1996,Toyota Cressida GL 2.4 1996,2388.669287
4899971,Domestic assembly,Used car,Van/Minivan,789 Km,Green,Different color,4-door,6-seat,"Diesel	2.4 L",Spray oil,Manual,RFD - Rear-wheel drive,"8	L/100Km",Ford,Transit,2007,Ford Transit Van 2.4L 2007,6153.859857
4899972,Domestic assembly,Used car,Hatchback,"40,000 Km",Red,Grey,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",Ford,Fiesta,2015,Ford Fiesta S 1.5 AT 2015,14898.8186
4899983,Imported,Used car,Van/Minivan,"61,000 Km",Silver,Silver,5-door,2-seat,"Petrol	1.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Morning,2015,Kia Morning Van 1.0 AT 2015,9514.191227
4899986,Domestic assembly,Used car,Sedan,"68,000 Km",White,Cream,4-door,5-seat,"Petrol	1.5 L",,Manual,FWD - Front-wheel drive,L/100Km,Toyota,Vios,2017,Toyota Vios 1.5E 2017,14372.50164
4900024,Imported,Used car,Sedan,0 Km,Black,Black,4-door,5-seat,"Petrol	2.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Camry,2021,Toyota Camry 2.5Q 2021,40485.92011
4900025,Domestic assembly,Used car,Hatchback,"10,000 Km",Silver,Colorful,5-door,5-seat,"Petrol	1.1 L",Gasoline,Automatic,FWD - Front-wheel drive,"4	L/100Km",Kia,Morning,2008,Kia Morning SX 1.1 AT 2008 car,7611.35298
4900037,Imported,Used car,4x4,"93,000 Km",White,Cream,4-door,5-seat,"Diesel	2.5 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Nissan,Navara,2017,Nissan Navara EL 2.5 AT 2WD 2017,18016.23445
4900042,Domestic assembly,Used car,SUV,"56,000 Km",White,Black,5-door,5-seat,"Petrol	2.5 L",Direct fuel injection,Automatic,FWD - Front-wheel drive,"5	L/100Km",Mazda,CX5,2016,Mazda CX5 2.5 AT 2016,25344.18599
4900045,Imported,Used car,SUV,"48,000 Km",Take note,Black,5-door,7-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,LandRover,Range Rover Sport,2020,LandRover Range Rover Sport HSE 3.0 I6 2020,161943.6805
4900054,Imported,New car,SUV,0 Km,Black,Brown,5-door,7-seat,"Petrol	3.4 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Lexus,LX,2023,Lexus LX 600 Urban 2023,323887.3609
4900055,Domestic assembly,Used car,Sedan,"29,000 Km",Green,Black,4-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,6,2017,Mazda 6 2.0L Premium 2017,23279.40407
4900059,Domestic assembly,Used car,SUV,0 Km,White,Black,5-door,7-seat,"Petrol	2.4 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Sorento,2011,Kia Sorento GAT 2.4L 2WD 2011,15303.6778
4900070,Domestic assembly,Used car,Van/Minivan,"83,000 Km",White,Cream,5-door,7-seat,"Diesel	2.2 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Sedona,2019,Kia Sedona 2.2 DAT Luxury 2019,37449.4761
4900074,Imported,Used car,SUV,"87,000 Km",Silver,Brown,5-door,5-seat,"Petrol	2.0 L",Electronic fuel injection,Automatic,AWD - 4-wheel drive (AWD),"9	L/100Km",Audi,Q5,2012,Audi Q5 2.0 AT 2012,24291.55207
4900078,Domestic assembly,Used car,Sedan,"5,500 Km",Green,Colorful,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,K3,2022,Kia K3 Premium 1.6 AT 2022 car,25830.01703
4900083,Domestic assembly,Used car,Hatchback,"63,000 Km",Red,Red,5-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Ford,Focus,2014,Ford Focus Trend 1.6 AT 2014,13967.64244
4900087,Imported,Used car,4x4,"86,000 Km",Black,Black,4-door,5-seat,"Diesel	2.4 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mitsubishi,Triton,2017,Mitsubishi Triton 4x2 AT Mivec 2017,19635.67125
4900102,Domestic assembly,Used car,Hatchback,0 Km,Cream,Black,5-door,5-seat,"Petrol	1.25 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Picanto,2014,Kia Picanto S 1.25 AT 2014,10769.25475
4900103,Imported,Used car,SUV,50 Km,Black,Black,5-door,7-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLB,2022,Mercedes Benz GLB 35 4Matic 2022,80971.8402
4900106,Imported,Used car,Sedan,"120,000 Km",Brown,Brown,4-door,5-seat,"Petrol	2.4 L",60,Automatic,FWD - Front-wheel drive,"10	L/100Km",Honda,Accord,2008,Honda Accord 2.4 AT 2008,13360.35363
4900108,Domestic assembly,Used car,Sedan,0 Km,Black,-,4-door,5-seat,"Petrol	1.6 L",,Manual,FWD - Front-wheel drive,L/100Km,Kia,Cerato,2016,Kia Cerato 1.6 MT 2016,14898.8186
4900116,Domestic assembly,Used car,Sedan,0 Km,Silver,-,4-door,5-seat,"Petrol	1.6 L",,Manual,FWD - Front-wheel drive,L/100Km,Kia,Forte,2012,Kia Forte SX 1.6 MT 2012,12145.77603
4900119,Domestic assembly,Used car,Sedan,"30,000 Km",Black,Cream,4-door,5-seat,"Petrol	1.5 L",fuel injection,Automatic,FWD - Front-wheel drive,"6	L/100Km",Toyota,Vios,2020,Toyota Vios 1.5G 2020,19838.10085
4900129,Imported,Used car,Sedan,0 Km,White,-,4-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Nissan,Teana,2011,Nissan Teana 2.0 AT 2011 car,13157.92403
4900132,Imported,Used car,Hatchback,"88,000 Km",Silver,Grey,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"5	L/100Km",Toyota,Yaris,2012,Toyota Yaris 1.5 AT 2012,13967.64244
4900135,Domestic assembly,Used car,Sedan,"68,668 Km",Black,Cream,4-door,5-seat,"Petrol	1.5 L",,Manual,FWD - Front-wheel drive,"6	L/100Km",Toyota,Vios,2010,Toyota Vios 1.5E 2010 car,8744.958747
4900148,Imported,Used car,SUV,"120,000 Km",Silver,Black,5-door,7-seat,"Diesel	2.0 L", Electronic,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,SantaFe,2009,Hyundai SantaFe MLX 2.0L 2009,18016.23445
4900178,Imported,Used car,Sedan,"127,000 Km",Black,Black,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,BMW,3 Series,2010,BMW 3 Series 320i 2010,15789.50884
4900179,Domestic assembly,Used car,Sedan,"40,000 Km",White,Cream,4-door,5-seat,"Petrol	1.4 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Soluto,2020,Kia Soluto 1.4 AT Deluxe 2020 car,16194.36805
4900184,Domestic assembly,Used car,SUV,"30,000 Km",White,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLC,2021,Mercedes Benz GLC 200 4Matic 2021,40485.92011
4900199,Domestic assembly,Used car,Sedan,"22,000 Km",White,Brown,4-door,5-seat,"Petrol	3.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,S class,2020,Mercedes Benz S class S450L 2020,121457.7603
4900211,Domestic assembly,Used car,SUV,"68,000 Km",Red,Cream,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,CRV,2016,Honda CRV 2.0 AT 2016,26720.70727
4900215,Domestic assembly,Used car,Crossover,"125,000 Km",Silver,Brown,5-door,8-seat,"Petrol	2.0 L",Gasoline,Manual,RFD - Rear-wheel drive,"10	L/100Km",Toyota,Innova,2010,Toyota Innova G 2010 car,9716.620827
4900225,Imported,Used car,SUV,"22,000 Km",Silver,Cream,5-door,5-seat,"Petrol	4.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,G class,2019,Mercedes Benz G class G63 AMG 2019,364373.281
4900226,Imported,Used car,SUV,0 Km,Silver,Black,5-door,7-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Wish,2008,Toyota Wish 2.0 AT 2008 car,15344.16372
4900227,Imported,New car,SUV,0 Km,Black,gray,5-door,7-seat,"Hybrid	1.5 L",,Manual,FWD - Front-wheel drive,L/100Km,Suzuki,Ertiga,2022,Suzuki Ertiga Hybrid 1.5 MT 2022,21821.91094
4900233,Imported,Used car,Coupe,0 Km,Green,Black,2-door,4-seat,"Petrol	3.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Porsche,911,2021,Porsche 911 Carrera 2021,364373.281
4900236,Imported,Used car,SUV,"29,000 Km",Black,Black,5-door,7-seat,"Petrol	4.6 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Lexus,GX,2020,Lexus GX 460 2020,161943.6805
4900237,Imported,Used car,SUV,"10,000 Km",Take note,Brown,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Baic,Beijing X7,2021,Baic Beijing X7 Premium 1.5 AT 2021 car,28299.65816
4900240,Domestic assembly,Used car,SUV,"10,000 Km",Black,Black,5-door,7-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Honda,CRV,2022,Honda CRV L 2022 car,39271.34251
4900241,Domestic assembly,Used car,Sedan,"190,000 Km",White,Cream,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Kia,Cerato,2018,Kia Cerato 1.6 AT 2018,18623.52325
4900254,Domestic assembly,Used car,SUV,"38,000 Km",Black,Black,5-door,7-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mitsubishi,Outlander,2022,Mitsubishi Outlander Premium 2.0 CVT 2022,33805.74329
4900257,Imported,Used car,SUV,"26,000 Km",Brown,Brown,5-door,7-seat,"Petrol	1.5 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Toyota,Rush,2019,Toyota Rush 1.5S AT 2019,22469.68566
4900260,Domestic assembly,Used car,Hatchback,0 Km,Brown,Black,5-door,5-seat,"Petrol	1.1 L",,Manual,FWD - Front-wheel drive,L/100Km,Kia,Morning,2012,Kia Morning LX 1.1 MT 2012,4655.880813
4900263,Domestic assembly,Used car,Sedan,"22,000 Km",White,Cream,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Cerato,2019,Kia Cerato 1.6 AT Luxury 2019,21255.10806
4900273,Domestic assembly,Used car,Crossover,"18,000 Km",White,Black,5-door,5-seat,"Petrol	1.2 L",6,Automatic,FWD - Front-wheel drive,"6	L/100Km",Peugeot,2008,2021,Peugeot 2008 GT Line 1.2 AT 2021,32186.30649
4900275,Domestic assembly,Used car,Sedan,"4,000 Km",White,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,E class,2022,Mercedes Benz E class E180 2022,40485.92011
4900282,Imported,Used car,4x4,"100,000 Km",Green,Black,4-door,5-seat,"Diesel	2.2 L",,Manual,RFD - Rear-wheel drive,L/100Km,Ford,Ranger,2016,Ford Ranger XLS 2.2L 4x2 MT 2016,16599.22725
4900293,Imported,New car,SUV,0 Km,Green,Black,5-door,5-seat,"Petrol	1.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Raize,2022,Toyota Raize G 1.0 CVT 2022,22064.82646
4900300,Imported,Used car,Sedan,0 Km,Grey,Cream,4-door,5-seat,"Petrol	1.4 L",,Manual,FWD - Front-wheel drive,L/100Km,Hyundai,Accent,2012,Hyundai Accent 1.4 MT 2012,11983.83235
4900301,Domestic assembly,Used car,SUV,"88,000 Km",White,Colorful,5-door,7-seat,"Petrol	1.8 L",,Automatic,FWD - Front-wheel drive,"11	L/100Km",Chevrolet,Orlando,2015,Chevrolet Orlando LTZ 1.8 AT 2015,15384.64964
4900310,Imported,Used car,Convertible/Cabriolet,"68,000 Km",White,Cream,2-door,4-seat,"Petrol	1.8 L",electronic fuel injection,Automatic,FWD - Front-wheel drive,"7	L/100Km",Audi,A4,2005,Audi A4 1.8T 2005,23886.69287
4900312,Domestic assembly,Used car,Crossover,"5,000 Km",Red,Different color,5-door,5-seat,"Petrol	1.4 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Seltos,2022,Kia Seltos Premium 1.4 AT 2022,30323.95416
4900316,Imported,Used car,Hatchback,0 Km,Red,Black,5-door,5-seat,"Petrol	1.2 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mitsubishi,Mirage,2017,Mitsubishi Mirage 1.2CVT 2017,11336.05763
4900317,Domestic assembly,Used car,SUV,"60,000 Km",Green,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX5,2017,Mazda CX5 2.0 AT 2017,26963.62279
4900326,Domestic assembly,Used car,Sedan,"17,000 Km",Sand,Sand,4-door,5-seat,"Petrol	1.5 L",FI,Automatic,FWD - Front-wheel drive,"6	L/100Km",Toyota,Vios,2021,Toyota Vios E CVT 2021,19028.38245
4900334,Imported,New car,SUV,0 Km,Black,Black,5-door,7-seat,"Hybrid	1.5 L",Electronic fuel injection,Manual,FWD - Front-wheel drive,"6	L/100Km",Suzuki,Ertiga,2022,Suzuki Ertiga Hybrid 1.5 MT 2022,21781.42502
4900337,Domestic assembly,Used car,Sedan,0 Km,Black,-,4-door,5-seat,"Petrol	1.5 L",,Manual,FWD - Front-wheel drive,L/100Km,Toyota,Vios,2005,Toyota Vios MT 2005,4858.310413
4900338,Imported,Used car,Sedan,"98,000 Km",Black,gray,4-door,5-seat,"Petrol	1.6 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"5	L/100Km",Toyota,Corolla,2009,Toyota Corolla XLi 1.6 AT 2009,14008.12836
4900349,Imported,Used car,Sedan,"140,000 Km",White,gray,4-door,5-seat,"Petrol	1.4 L",Fi,Automatic,FWD - Front-wheel drive,"6	L/100Km",Hyundai,Accent,2015,Hyundai Accent 1.4 AT 2015,13967.64244
4900351,Domestic assembly,Used car,Sedan,"51,000 Km",White,Red,4-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Kia,Cerato,2019,Kia Cerato 2.0 AT Premium 2019 car,22672.11526
4900356,Domestic assembly,Used car,SUV,"94,000 Km",Silver,Colorful,5-door,8-seat,"Diesel	2.5 L",,Manual,RFD - Rear-wheel drive,L/100Km,Toyota,Fortuner,2016,Toyota Fortuner 2.5G 2016,25020.29863
4900361,Imported,Used car,SUV,"60,000 Km",Black,Black,5-door,7-seat,"Petrol	2.7 L",Electronic fuel injection,Automatic,4WD - Four-wheel drive (4WD),"10	L/100Km",Toyota,Prado,2014,Toyota Prado TXL 2.7L 2014,40485.92011
4900362,Imported,Used car,4x4,"98,000 Km",Take note,Cream,4-door,5-seat,"Diesel	2.2 L",,Manual,4WD - Four-wheel drive (4WD),L/100Km,Ford,Ranger,2017,Ford Ranger XLT 2.2L 4x4 MT 2017,22267.25606
4900365,Domestic assembly,Used car,Sedan,"110,000 Km",Black,Black,4-door,5-seat,"Petrol	1.8 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,C class,2008,Mercedes Benz C class C200 Avantgarde 2008,13765.21284
4900371,Domestic assembly,Used car,Sedan,"30,000 Km",White,gray,4-door,5-seat,"Petrol	1.6 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"7	L/100Km",Hyundai,Elantra,2019,Hyundai Elantra 1.6 AT 2019,21659.96726
4900372,Imported,Used car,Coupe,"140,000 Km",Silver,Brown,2-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,"9	L/100Km",Kia,Forte,2009,Kia Forte Koup 2.0 AT 2009,11133.62803
4900375,Imported,Used car,Hatchback,"34,000 Km",Green,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mini,Cooper,2019,Mini Cooper Countryman JCW ALL4 2019,40485.92011
4900377,Domestic assembly,Used car,Crossover,"13,000 Km",Sand,Brown,5-door,8-seat,"Petrol	2.0 L",,Manual,RFD - Rear-wheel drive,L/100Km,Toyota,Innova,2019,Toyota Innova 2.0E 2019 car,24251.06615
4900381,Domestic assembly,Used car,Sedan,"60,000 Km",Yellow,Cream,4-door,5-seat,"Petrol	1.5 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"6	L/100Km",Toyota,Vios,2018,Toyota Vios 1.5G 2018,18178.17813
4900385,Domestic assembly,Used car,Hatchback,0 Km,White,Cream,5-door,5-seat,"Petrol	1.25 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Morning,2020,Kia Morning Luxury 2020 car,14574.93124
4900392,Domestic assembly,Used car,Sedan,"70,000 Km",White,gray,4-door,5-seat,"Petrol	1.25 L",,Manual,FWD - Front-wheel drive,"6	L/100Km",Hyundai,i10,2018,Hyundai i10 Grand 1.2 MT 2018,12550.63523
4900395,Domestic assembly,Used car,Sedan,"110,000 Km",Sand,Cream,4-door,5-seat,"Petrol	1.5 L",Vvi,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Vios,2013,Toyota Vios 1.5G 2013,13765.21284
4900398,Imported,Used car,Sedan,"72,686 Km",Red,gray,4-door,5-seat,"Petrol	1.4 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Rio,2015,Kia Rio 1.4 AT 2015,14898.8186
4900400,Imported,Used car,Hatchback,"125,863 Km",White,gray,4-door,5-seat,"Petrol	1.6 L",Electronic injector,Automatic,FWD - Front-wheel drive,"7	L/100Km",Mazda,3,2010,Mazda 3 1.6 AT 2010,12753.06483
4900403,Imported,Used car,4x4,"88,000 Km",Black,Black,4-door,5-seat,"Diesel	2.4 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mitsubishi,Triton,2017,Mitsubishi Triton 4x2 AT Mivec 2017,19635.67125
4900404,Domestic assembly,Used car,Sedan,"49,000 Km",Red,Grey,4-door,5-seat,"Petrol	1.3 L",Small petropot,Manual,FWD - Front-wheel drive,"5	L/100Km",Kia,Pride,2000,Kia Pride Beta 2000 car,2429.155207
4900432,Imported,Used car,Sedan,"100,000 Km",Copper,Red,4-door,5-seat,"Petrol	1.8 L",,Manual,FWD - Front-wheel drive,"8	L/100Km",Toyota,Corona,,Toyota Corona 1.8 Before 1990,2226.725606
4900433,Domestic assembly,Used car,Sedan,"36,000 Km",White,Cream,4-door,5-seat,"Petrol	1.4 L",gasoline,Automatic,FWD - Front-wheel drive,"6	L/100Km",Hyundai,Accent,2021,Hyundai Accent 1.4 AT Special 2021,19757.12901
4900436,Domestic assembly,Used car,Sedan,"12,000 Km",White,Cream,4-door,5-seat,"Petrol	1.6 L",,Manual,FWD - Front-wheel drive,"5	L/100Km",Kia,Forte,2013,Kia Forte SX 1.6 MT 2013,13360.35363
4900446,Domestic assembly,Used car,Sedan,"38,000 Km",Black,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,City,2018,Honda City 1.5TOP 2018 car,18218.66405
4900456,Imported,Used car,SUV,"10,000 Km",Orange,Colorful,5-door,7-seat,"Petrol	1.5 L",electronic fuel injection,Automatic,FWD - Front-wheel drive,"6	L/100Km",Mitsubishi,Xpander,2022,Mitsubishi Xpander Cross 1.5 AT 2022,26315.84807
4900463,Domestic assembly,Used car,Sedan,"55,000 Km",Black,Black,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Ford,Fiesta,2011,Ford Fiesta 1.6 AT 2011,10526.33923
4900468,Domestic assembly,Used car,Sedan,"120,000 Km",Silver,gray,4-door,5-seat,"Petrol	2.4 L",,Automatic,FWD - Front-wheel drive,"8	L/100Km",Toyota,Camry,2011,Toyota Camry 2.4G 2011,18421.09365
4900482,Domestic assembly,Used car,Sedan,"12,368 Km",Black,Black,4-door,5-seat,"Petrol	1.6 L",Hand,Automatic,FWD - Front-wheel drive,"6	L/100Km",Kia,K3,2021,Kia K3 Premium 1.6 AT 2021 car,23846.20695
4900496,Domestic assembly,Used car,Sedan,"120,000 Km",Black,Yellow,4-door,5-seat,"Petrol	1.8 L", Electronic fuel injection,Automatic,RFD - Rear-wheel drive,"8	L/100Km",Mercedes Benz,E class,2011,Mercedes Benz E class E200 2011,17206.51605
4900503,Domestic assembly,New car,SUV,0 Km,White,Black,5-door,7-seat,"Electric	0.2 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,VinFast,VF9,2023,VinFast VF9 Eco 2023 car,40202.51867
4900507,Domestic assembly,Used car,Crossover,"34,000 Km",White,Cream,5-door,5-seat,"Diesel	2.0 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Hyundai,Tucson,2020,Hyundai Tucson 2.0 AT CRDi 2020,32996.02489
4900511,Domestic assembly,Used car,SUV,980 Km,Green,Black,5-door,5-seat,"Petrol	2.0 L",Hand,Automatic,FWD - Front-wheel drive,"7	L/100Km",Mazda,CX5,2022,Mazda CX5 Luxury 2.0 AT 2022 car,32753.10937
4900519,Imported,Used car,Van/Minivan,"160,000 Km",Black,Black,5-door,9-seat,"Diesel	2.9 L",Oil,Automatic,FWD - Front-wheel drive,"10	L/100Km",Kia,Carnival,2004,Kia Carnival 2.9 AT 2004,11336.05763
4900539,Domestic assembly,Used car,Sedan,"35,000 Km",Green,-,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",Mazda,3,2018,Mazda 3 1.5 AT 2018,21052.67846
4900545,Domestic assembly,Used car,SUV,"45,000 Km",Black,Black,5-door,7-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,VinFast,Lux SA 2.0,2020,VinFast Lux SA 2.0 2.0 AT 2020 car,31579.01769
4900564,Domestic assembly,Used car,Hatchback,"12,000 Km",Red,Black,5-door,5-seat,"Petrol	1.4 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",VinFast,Fadil,2021,VinFast Fadil 1.4 AT Plus 2021 car,13562.78324
4900568,Domestic assembly,Used car,Sedan,600 Km,Sand,gray,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",Toyota,Vios,2021,Toyota Vios G 1.5 CVT 2021,22510.17158
4900579,Domestic assembly,Used car,Sedan,"100,000 Km",Silver,Black,4-door,5-seat,"Petrol	1.6 L",,Manual,FWD - Front-wheel drive,"7	L/100Km",Kia,Forte,2012,Kia Forte SX 1.6 MT 2012,11538.48723
4900583,Domestic assembly,Used car,Hatchback,"29,000 Km",White,Black,5-door,5-seat,"Petrol	1.4 L",Gasoline,Automatic,FWD - Front-wheel drive,"6	L/100Km",VinFast,Fadil,2019,VinFast Fadil 1.4 AT 2019 car,12955.49443
4900584,Domestic assembly,Used car,Sedan,"7,999 Km",Black,Black,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,E class,2021,Mercedes Benz E class E200 Exclusive 2021,40485.92011
4900587,Imported,Used car,Sedan,"80,000 Km",Black,Black,4-door,5-seat,"Petrol	3.3 L",3.3L gasoline,Automatic,RFD - Rear-wheel drive,L/100Km,Hyundai,Genesis,2017,Hyundai Genesis Sport 3.3 2017,40485.92011
4900602,Imported,Used car,Hatchback,"42,000 Km",White,White,5-door,5-seat,"Petrol	1.25 L",,Automatic,FWD - Front-wheel drive,"6l	L/100Km",Hyundai,i10,2016,Hyundai i10 Grand 1.2 AT 2016 car,12145.77603
4900616,Domestic assembly,Used car,SUV,"50,000 Km",White,Black,5-door,7-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Mitsubishi,Outlander,2019,Mitsubishi Outlander 2.0 CVT 2019,26315.84807
4900621,Domestic assembly,Used car,Crossover,"22,000 Km",White,Brown,5-door,5-seat,"Diesel	2.0 L",Oil 2.0,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Tucson,2022,Hyundai Tucson 2.0 AT CRDi Special 2022,40485.92011
4900628,Domestic assembly,Used car,Sedan,"4,000 Km",Sand,Sand,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",Toyota,Vios,2021,Toyota Vios G 1.5 CVT 2021,21255.10806
4900639,Domestic assembly,Used car,SUV,"28,000 Km",Red,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Mazda,CX5,2020,Mazda CX5 2.0 Premium 2020 car,31983.87689
4900644,Imported,Used car,4x4,"80,000 Km",Grey,Grey,4-door,5-seat,"Diesel	3.0 L",,Manual,RFD - Rear-wheel drive,L/100Km,Isuzu,Dmax,2011,Isuzu Dmax LS 3.0 4x2 MT 2011,11740.91683
4900647,Domestic assembly,Used car,Sedan,0 Km,White,Cream,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Cerato,2018,Kia Cerato 1.6 AT 2018,19757.12901
4900670,Domestic assembly,Used car,SUV,"50,000 Km",Red,Black,5-door,7-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mitsubishi,Outlander,2020,Mitsubishi Outlander 2.0 CVT 2020,28299.65816
4900678,Imported,Used car,4x4,"28,000 Km",Black,Black,4-door,5-seat,"Diesel	2.4 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mitsubishi,Triton,2021,Mitsubishi Triton 4x2 AT Mivec 2021,23279.40407
4900690,Domestic assembly,Used car,Hatchback,"58,000 Km",Red,Black,5-door,5-seat,"Petrol	1.2 L",,Manual,FWD - Front-wheel drive,L/100Km,Chevrolet,Spark,2017,Chevrolet Spark LT 1.2 MT 2017,8056.6981
4900691,Domestic assembly,Used car,SUV,"70,000 Km",Brown,gray,5-door,5-seat,"Petrol	2.4 L",,Automatic,FWD - Front-wheel drive,"10	L/100Km",Honda,CRV,2015,Honda CRV 2.4 AT 2015,23481.83367
